id,name,artist,release_date,length,popularity,danceability,acousticness,energy,loudness,tempo,valence,url,image,audio,cluster_pred,iine
284,アイ,秦 基博,2010/10/6,0.559981289,0.614457831,0.4933687,0.477033034,0.336394948,0.510451648,0.100058806,0.268898488,https://open.spotify.com/track/1FxhpxQzghrFjwJiF2GhXh,https://i.scdn.co/image/ab67616d00004851d465dc991a0d81dc6b541f4f,なし,12,0
285,Million Films,コブクロ,2004/11/3,0.527939401,0.56626506,0.644562334,0.434569904,0.748564868,0.754711809,0.316862687,0.402807775,https://open.spotify.com/track/11k3ATbImVbL9v6ILYimaB,https://i.scdn.co/image/ab67616d00004851a4f6e57cb78cc9a059599172,https://p.scdn.co/mp3-preview/983d89147f81b9e08c604adde939b1c59f9ac176?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
286,365日,Mr.Children,2010/12/1,0.566186333,0,0.25994695,0.591013014,0.429391504,0.60365979,0.483144663,0.163066955,https://open.spotify.com/track/2KBEZQEPc5d0yl5WhPr26x,https://i.scdn.co/image/ab67616d000048515cd6aa90075e33c367221b1e,なし,11,0
287,たしかなこと,小田和正,2005/6/15,0.477439895,0,0.50132626,0.635711045,0.531572905,0.717428552,0.074426639,0.53887689,https://open.spotify.com/track/1t98PJhC0rO1TNYgIxvrRW,https://i.scdn.co/image/ab67616d00004851b0d4147d86faabe4bf9b249a,なし,5,0
288,キラキラ,小田和正,2002/4/24,0.438426878,0,0.551724138,0.222254256,0.690011481,0.710780618,0.397713908,0.605831533,https://open.spotify.com/track/1O9p6c4DBbz2iInvtv2S5z,https://i.scdn.co/image/ab67616d00004851e758ea3d2797830e1c87b750,なし,18,0
289,今日も どこかで,小田和正,2008/11/5,0.440591484,0,0.526525199,0.595482817,0.493685419,0.646151737,0.294575125,0.458963283,https://open.spotify.com/track/4w8z3BkQhCdqFODxOnusIH,https://i.scdn.co/image/ab67616d00004851c4a6174cf7a32ac906b3aecb,なし,5,0
290,青い珊瑚礁,松田聖子,1980/8/1,0.293068967,0,0.580901857,0.445744412,0.667049369,0.703652937,0.494266392,0.782937365,https://open.spotify.com/track/2iCvhUSCfHPy44WkZgGQ7i,https://i.scdn.co/image/ab67616d0000485183f5703201c3e53ed7875a5e,なし,10,0
291,波乗りジョニー,桑田佳祐,2002/11/27,0.401561762,0.578313253,0.370026525,0.081790693,0.857634902,0.670344733,0.501822993,0.723542117,https://open.spotify.com/track/0xciPMDQtopXImYouTzKMp,https://i.scdn.co/image/ab67616d0000485138eac21c76530d2b0d52fbef,https://p.scdn.co/mp3-preview/e77a66000cc9660e4f227363d21bf94cb66b8aab?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
292,明日晴れるかな,桑田佳祐,2012/7/18,0.511104641,0.530120482,0.358090186,0.680409076,0.67967853,0.731067096,0.545119083,0.496760259,https://open.spotify.com/track/5y7CXLf3tMPIShRaeBLcc0,https://i.scdn.co/image/ab67616d00004851dd4386f4f68c6582ab4ab883,https://p.scdn.co/mp3-preview/6c6ad1e959828ff6411b293389578192a04aa50e?cid=18308f0d5b8049c89ee330d9cfa4bc58,7,0
293,夏の日の1993 - '09premium ver.,class,2009/4/22,0.47661176,0.469879518,0.226790451,0.310532868,0.826636051,0.795901583,0.882615407,0.410367171,https://open.spotify.com/track/0muAgjJ0Bql9kj0HCo865x,https://i.scdn.co/image/ab67616d00004851808ba5dff59bc8caf4839029,https://p.scdn.co/mp3-preview/1bcf1656b1a204b9977f73982ac3c07bed0faac7?cid=18308f0d5b8049c89ee330d9cfa4bc58,13,0
294,トモダチ,ケツメイシ,2002/4/3,0.645133575,0.602409639,0.656498674,0.449096765,0.594718714,0.623535056,0.12566157,0.542116631,https://open.spotify.com/track/0yt6toATQ5qwIADXUKtGn5,https://i.scdn.co/image/ab67616d00004851f0c12e63ce62b03ccf8bc646,https://p.scdn.co/mp3-preview/9e91be54edda6514b89e0c7eb40b371070a1e0ca?cid=18308f0d5b8049c89ee330d9cfa4bc58,1,0
295,ワタリドリ,[Alexandros],2015/6/17,0.35559671,0.771084337,0.403183024,0.001457156,0.969001148,0.771023234,0.478263746,0.611231102,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,https://i.scdn.co/image/ab67616d00004851ee9ddd9ff22b6ea5458b8f29,なし,17,0
296,FOREVER LOVE,清水 翔太×加藤 ミリヤ,2010/2/3,0.599631516,0,0.74668435,0.133975644,0.836969001,0.754711809,0.375536607,0.838012959,https://open.spotify.com/track/1MD9I6p9xrzMEOOgGGwaDn,https://i.scdn.co/image/ab67616d00004851f518cc7505f2b132031d4200,なし,6,0
297,Forever Love,X JAPAN,2017/3/3,1,0,0.045092838,0.178673675,0.361653272,0.633130012,0.860518965,0.061555076,https://open.spotify.com/track/0KCwJTUYdV0IBebTEYwjnN,https://i.scdn.co/image/ab67616d00004851344367599f3382d9d2934c0a,なし,3,0
298,さくらんぼ,大塚 愛,2004/3/31,0.32002272,0.65060241,0.413793103,0.14291525,0.840413318,0.808854773,0.735232285,0.717062635,https://open.spotify.com/track/5U1xJmlRimUm6DtRd0kM6f,https://i.scdn.co/image/ab67616d00004851444be612d18aed64a9f38ca4,https://p.scdn.co/mp3-preview/cbfe5ec2a121bc331c97f5184f4d9787f4b6ed3d?cid=18308f0d5b8049c89ee330d9cfa4bc58,0,0
299,愛にできることはまだあるかい,Amelia Khor,2019/11/8,0.710668379,0.21686747,0.557029178,0.506086754,0.113662457,0.036323761,0.528175537,0.214902808,https://open.spotify.com/track/1ZOtCG52C4MBNv4WRfLQhh,https://i.scdn.co/image/ab67616d00004851f5e2f2f538293a5c1a702ca4,https://p.scdn.co/mp3-preview/473151b77fbe6f795d61d1fbe426acbe9c58eb7e?cid=18308f0d5b8049c89ee330d9cfa4bc58,11,0
300,トリセツ(カバー),ニジキユイ,2019/11/27,0.374097286,0,0.685676393,0.632358693,0.58783008,0.852169145,0.192039106,0.713822894,https://open.spotify.com/track/68isu8xabAWioXJRNBl5BS,https://i.scdn.co/image/ab67616d00004851475ca88fc4cc05f88aadc054,なし,10,0
301,SUN,星野 源,2015/12/2,0.338318051,0.686746988,0.766578249,0.023348017,0.647531573,0.654718662,0.281182005,0.88012959,https://open.spotify.com/track/1DOZa2VoazIiDjGYlUQTlW,https://i.scdn.co/image/ab67616d00004851b70bdd96ad09d1c7cdb4d720,https://p.scdn.co/mp3-preview/71037ea6d716885d3769cfcc8c7bed89919fc289?cid=18308f0d5b8049c89ee330d9cfa4bc58,6,0
302,瞳をとじて,平井堅,2004/11/24,0.58120731,0,0.323607427,0.678174175,0.546498278,0.70940991,0.525088209,0.309935205,https://open.spotify.com/track/3PBsyDUyJNvQouc1zzD9Ei,https://i.scdn.co/image/ab67616d00004851b2816efdc5d40d069ddf38b3,なし,7,0
303,POP STAR,平井堅,2005/11/23,0.438266979,0,0.586206897,0.025471173,0.998851894,0.894044274,0.514275213,0.861771058,https://open.spotify.com/track/23uQiOQOedghJ4Jmwp5zLa,https://i.scdn.co/image/ab67616d0000485153f77360094a818d45c6034e,なし,17,0
304,家族になろうよ,福山雅治,2011/8/31,0.496658823,0.662650602,0.385941645,0.602187522,0.346727899,0.587348365,0.570692443,0.190064795,https://open.spotify.com/track/64awLoKSPoQ5M6YulMsyCe,https://i.scdn.co/image/ab67616d00004851ec8033df3e6a948f71cddc1c,なし,11,0
305,Jupiter,平原綾香,2005/9/21,0.623592529,0.626506024,0.171087533,0.469210879,0.524684271,0.4977726,0.139422229,0.348812095,https://open.spotify.com/track/5IwRgi599tbwNi9wqPYyIX,https://i.scdn.co/image/ab67616d00004851bdfb0ac1a1f0d87ee180fcc0,https://p.scdn.co/mp3-preview/c724b001db540945705567bbffec9cea5b671736?cid=18308f0d5b8049c89ee330d9cfa4bc58,8,0
306,Time goes by,Every Little Thing,2016/12/14,0.503723026,0.626506024,0.441644562,0.379814816,0.827784156,0.753683778,0.099426639,0.359611231,https://open.spotify.com/track/1U2It4ydGIJ9L2LKyyRYCc,https://i.scdn.co/image/ab67616d00004851f731405f383e1ce5798408c5,https://p.scdn.co/mp3-preview/241161afce3c1cf4df1e2f803abf2da09f7ccddb?cid=18308f0d5b8049c89ee330d9cfa4bc58,19,0
307,fragile,Every Little Thing,2001/3/22,0.453350007,0.65060241,0.340848806,0.441274609,0.563719862,0.627784251,0.105086739,0.165226782,https://open.spotify.com/track/0mRm9OJxlTf7XNd1uT6BR5,https://i.scdn.co/image/ab67616d00004851987bba9591efdeae91c8e2ee,https://p.scdn.co/mp3-preview/b86276168d39247d31c4af18ca1c29d685caa3e2?cid=18308f0d5b8049c89ee330d9cfa4bc58,8,0
308,いいんですか?,RADWIMPS,2016/5/25,0.354355702,0.506024096,0.362068966,0.00419491,0.832376579,0.778013844,0.771434872,0.906047516,https://open.spotify.com/track/2YtGffDs1z9VOZRLW1Iv5J,https://i.scdn.co/image/ab67616d00004851cae5209b23ca43a0a88dcce2,なし,0,0
309,みんな空の下,絢香,2009/7/1,0.468974784,0.65060241,0.411140584,0.435687355,0.528128588,0.689329038,0.602109674,0.466522678,https://open.spotify.com/track/5jc5WQlrri3B5MkLByPsuv,https://i.scdn.co/image/ab67616d000048513a0a2db7f4f07f5314e50a7f,https://p.scdn.co/mp3-preview/741d348d5412b49666cade6c76d38178feee6bf2?cid=18308f0d5b8049c89ee330d9cfa4bc58,7,0
310,R.Y.U.S.E.I.,三代目 J SOUL BROTHERS from EXILE TRIBE,2015/1/28,0.539521353,0.65060241,0.50132626,0.011279548,0.949483352,0.857172229,0.426874449,0.556155508,https://open.spotify.com/track/2AVA9gTyJsZaan4PcsNHSn,https://i.scdn.co/image/ab67616d000048517d9f26d710f553e9d96dafaf,https://p.scdn.co/mp3-preview/413a3902031c7bf5f6f561a0cfc9213bf74c52e3?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
311,Follow Me,E-girls,2013/4/17,0.349520541,0.590361446,0.583554377,0.123918587,0.947187141,0.912822973,0.536893561,0.757019438,https://open.spotify.com/track/06yfLJC5pMcFw8hoNovLaT,https://i.scdn.co/image/ab67616d00004851d27b905832f15e30cd72b049,https://p.scdn.co/mp3-preview/ecb495b4f4b71e9630bd99a6d64c1b1a32074702?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
312,あなたに恋をしてみました,chay,2015/4/15,0.402024753,0.602409639,0.584880637,0.693818486,0.765786452,0.867726681,0.493075566,0.991360691,https://open.spotify.com/track/4IqBRdBiSN251FuHM8k4Bp,https://i.scdn.co/image/ab67616d00004851c267aa9814834c6739af2439,https://p.scdn.co/mp3-preview/c3cc69b86523f49c43449e623e3b792be511502f?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
313,にんじゃりばんばん,きゃりーぱみゅぱみゅ,2013/6/26,0.398506971,0.614457831,0.477453581,0.123918587,0.996555683,0.967856898,0.44178918,0.979481641,https://open.spotify.com/track/3zrmJWuIWUmrhhSAZnlOYF,https://i.scdn.co/image/ab67616d00004851b36f8161698dc6b2976afae7,https://p.scdn.co/mp3-preview/3b0205292c324579ef7c26a2ffdbc20ba9bae59c?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
314,つけまつける,きゃりーぱみゅぱみゅ,2012/1/11,0.386497826,0.493975904,0.579575597,0.01373794,1,0.990679186,0.551845046,0.600431965,https://open.spotify.com/track/3ou1fnaevjh2rj6gSNLTim,https://i.scdn.co/image/ab67616d0000485184bfd3025489b470a79af580,https://p.scdn.co/mp3-preview/0ef82c02a6a1ec8731e2868e3af5959377960e10?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
315,TT - Japanese ver.,TWICE,2017/6/28,0.270356122,0.638554217,0.656498674,0.090059828,0.845005741,0.822493318,0.441348133,0.311015119,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G,https://i.scdn.co/image/ab67616d00004851eebb3680e85749a50f96feaf,https://p.scdn.co/mp3-preview/cc73c8bbe8c4fecacd5190ab7cf87eb251fad4a2?cid=18308f0d5b8049c89ee330d9cfa4bc58,19,0
316,ロマンスの神様,広瀬香美,1993/12/16,0.404704855,0.698795181,0.614058355,0.166381717,0.783008037,0.60530464,0.411577477,0.55399568,https://open.spotify.com/track/0xYSgQHddr1lh6IfqWgn2W,https://i.scdn.co/image/ab67616d00004851b60086833bd44b9fc21769f8,https://p.scdn.co/mp3-preview/ceb317d8c6c2c9def5d0956c3097a2c3bbfe9c74?cid=18308f0d5b8049c89ee330d9cfa4bc58,18,0
317,あとひとつ,FUNKY MONKEY BABYS,2011/12/21,0.569496485,0.662650602,0.48938992,0.230076411,0.645235362,0.740113769,0.06670097,0.528077754,https://open.spotify.com/track/7FkHGoKfvpNGow83hzFiix,https://i.scdn.co/image/ab67616d00004851dc76cb0f8c9a0e060d0e0296,https://p.scdn.co/mp3-preview/edf947d76bf829167c60fc89982586792dd3fecc?cid=18308f0d5b8049c89ee330d9cfa4bc58,1,0
318,"One more time, One more chance",山崎まさよし,1997,0.550086632,0.638554217,0.458885942,0.803328662,0.33065442,0.474470564,0.435408703,0.311015119,https://open.spotify.com/track/5YRDGgdOshUPA17m7yzY7p,https://i.scdn.co/image/ab67616d0000485143c9eb81ee7284630b8dedb1,なし,11,0
319,Happy Days,大原櫻子,2015/3/25,0.365589217,0.228915663,0.424403183,0.015749351,0.966704937,0.926324447,0.735783593,0.843412527,https://open.spotify.com/track/60kmqqIstMxyLo45wxJDZG,https://i.scdn.co/image/ab67616d00004851ca1af3736d4da82a87b92093,https://p.scdn.co/mp3-preview/ee82651663df815d8fd64b4987eebc15e08203af?cid=18308f0d5b8049c89ee330d9cfa4bc58,0,0
320,抱きしめたい,Mr.Children,1992/12/1,0.536340075,0,0.425729443,0.146267603,0.466130884,0.457816462,0.544751544,0.362850972,https://open.spotify.com/track/04LvVWwoYPYRjJklOpppyf,https://i.scdn.co/image/ab67616d000048514c4b97c35a9ded0830f184ab,なし,3,0
321,超ヤバい,t-Ace,2017/11/15,0.228827676,0.602409639,0.75729443,0.365287956,0.646383467,0.786375163,0.236004116,0.660907127,https://open.spotify.com/track/1yBotjNu1ZfOAltQkgIypY,https://i.scdn.co/image/ab67616d00004851350fba49f0b37183cb4f1e6a,https://p.scdn.co/mp3-preview/9b5924fd9efd7e49fbf8d1106a6689033b44e2c2?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
322,START IT AGAIN,AK-69,2013/1/9,0.306433675,0.65060241,0.684350133,0.228958961,0.846153846,0.729148105,0.16981035,0.741900648,https://open.spotify.com/track/7hcwMf3dOcRXnA8qCM7eHE,https://i.scdn.co/image/ab67616d00004851a2392840d9dc03009b9c1475,https://p.scdn.co/mp3-preview/821443916ffc976f5712431523c1b4bdcaa67944?cid=18308f0d5b8049c89ee330d9cfa4bc58,6,0
323,Sunshine Girl,moumoon,2010/7/7,0.309743827,0.481927711,0.812997347,0.378697365,0.528128588,0.608183127,0.243399,0.998920086,https://open.spotify.com/track/3DTKUjPPc0XHKZO6N8S2nm,https://i.scdn.co/image/ab67616d00004851a5147ba0c886ae9d2175628e,https://p.scdn.co/mp3-preview/645239ef503d6fd6ee08ec5ee968b5ad68f6dd3a?cid=18308f0d5b8049c89ee330d9cfa4bc58,6,0
324,And I Love You So,AK-69,2009/9/2,0.662347797,0.614457831,0.557029178,0.072962831,0.692307692,0.696662326,0.544369303,0.253779698,https://open.spotify.com/track/2dI6l4P1ihOIDrp38yZuhC,https://i.scdn.co/image/ab67616d00004851b33e428edebd8f68df8fdd44,https://p.scdn.co/mp3-preview/ca0cbf7a182175e070b66a09c1455f57fd7d6ed9?cid=18308f0d5b8049c89ee330d9cfa4bc58,3,0
325,Tomorrow never knows,Mr.Children,1994/11/10,0.497804369,0,0.575596817,0.193200535,0.417910448,0.346926187,0.287518377,0.390928726,https://open.spotify.com/track/42JrgapwGBuPHG9YKjR6dj,https://i.scdn.co/image/ab67616d00004851f69ad78d0a1459805a1be614,なし,15,0
326,appears - LOVEppears / appears -20th Anniversary Edition-,浜崎あゆみ,2019/11/8,0.569973796,0.21686747,0.602122016,0.014296665,0.88978186,0.702145158,0.367516907,0.221382289,https://open.spotify.com/track/7AM7VvJAOIuFlFNSmpUWfv,https://i.scdn.co/image/ab67616d00004851d7e3635e9e0e04a5b9865311,https://p.scdn.co/mp3-preview/cf1bda7d1707b86b50458f36d3d431aef51db6b8?cid=18308f0d5b8049c89ee330d9cfa4bc58,19,0
327,Lemon,米津玄師,2020/8/5,0.372588983,0,0.425729443,0.339586588,0.603903559,0.71030087,0.125242576,0.35637149,https://open.spotify.com/track/3v3FtJPI0TSSzBxNz2pHD6,https://i.scdn.co/image/ab67616d00004851efb3ecf27f710c9231f2346f,なし,8,0
328,鱗(うろこ),秦 基博,2007/9/26,0.535416478,0.710843373,0.315649867,0.082572908,0.721010333,0.677061202,0.147287562,0.485961123,https://open.spotify.com/track/4IubwxgmXeZtDtYjTaT9gN,https://i.scdn.co/image/ab67616d00004851c993f5f203f9e189ccf62f40,なし,2,0
329,Flamingo,米津玄師,2020/8/5,0.230732147,0,0.737400531,0.184260929,0.629161883,0.639229662,0.324581006,0.939524838,https://open.spotify.com/track/6tdkyZ6IGdDliwhApub0HI,https://i.scdn.co/image/ab67616d00004851efb3ecf27f710c9231f2346f,なし,6,0
330,結婚闘魂行進曲「マブダチ」,氣志團,2004,0.559026667,0.56626506,0.470822281,0.004563669,0.902411022,0.786580769,0.52934431,0.668466523,https://open.spotify.com/track/4zlOQm64YEj3KcTCT8Wac9,https://i.scdn.co/image/ab67616d00004851279dab723efb9fe4ac22aff4,なし,17,0
331,夏の思い出,ケツメイシ,2003/10/1,0.696938527,0.638554217,0.639257294,0.190965634,0.905855339,0.763073127,0.177080271,0.836933045,https://open.spotify.com/track/22uQDAWeupUDmr3Qit0abI,https://i.scdn.co/image/ab67616d00004851a971abec356af2934b919228,https://p.scdn.co/mp3-preview/2cc1f3cf97fa3003eca7094bab55a6d94ec0e728?cid=18308f0d5b8049c89ee330d9cfa4bc58,6,0
332,WOW WAR TONIGHT〜時には起こせよムーヴメント〜 - TWO MILLION MIX,H Jungle With t,1995/3/15,0.612137065,0.65060241,0.484084881,0.178673675,0.87141217,0.600849839,0.735651279,0.749460043,https://open.spotify.com/track/19oxKZQilcf3pGhduW6TPg,https://i.scdn.co/image/ab67616d0000485124548123ea494996322ae1d6,https://p.scdn.co/mp3-preview/8092b7518b0b76e8e1eaa67771fcbf84357f204b?cid=18308f0d5b8049c89ee330d9cfa4bc58,4,0
333,HOWEVER,GLAY,2009/10/21,0.560682937,0.614457831,0.177718833,0.129505841,0.819747417,0.745665136,0.750543958,0.398488121,https://open.spotify.com/track/0ISs7mttdHCOnC4VMm24rN,https://i.scdn.co/image/ab67616d000048510d3b3d4cbc10d3bb2084ee29,https://p.scdn.co/mp3-preview/b5f3df5b91d2e432c8354778d809ad4513a01f13?cid=18308f0d5b8049c89ee330d9cfa4bc58,9,0
334,いとしのエリー,サザンオールスターズ,1979/4/5,0.394211172,0.542168675,0.309018568,0.266952287,0.39380023,0.270577753,0.520795354,0.362850972,https://open.spotify.com/track/0donbyfoyQuz1Y5N9dhkxr,https://i.scdn.co/image/ab67616d00004851c77e1f3e059af72b86a6095e,https://p.scdn.co/mp3-preview/d6540f5434bd0d3d077a94f499335268ab4408a1?cid=18308f0d5b8049c89ee330d9cfa4bc58,11,0
335,LOVE AFFAIR~秘密のデート,サザンオールスターズ,1998/10/21,0.529337922,0.65060241,0.384615385,0.045920522,0.858783008,0.759440751,0.47197883,0.849892009,https://open.spotify.com/track/1TZ4LiInoM2sdTCJEwtZCM,https://i.scdn.co/image/ab67616d00004851f855bd4fd48484669c0515ea,https://p.scdn.co/mp3-preview/650c312453b37ff1181a2c8bbcb90e286c652ff5?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
336,渚にまつわるエトセトラ,PUFFY,1998/4/1,0.334819362,0,0.663129973,0.033181584,0.819747417,0.662805839,0.431990591,0.680345572,https://open.spotify.com/track/53aL8OLD5zrgZRLGA1FJBa,https://i.scdn.co/image/ab67616d000048517dc6265e95e977e738c01c47,なし,18,0
337,3月9日,レミオロメン,2005/3/9,0.391204113,0.662650602,0.311671088,0.019436939,0.438576349,0.510246042,0.61028374,0.354211663,https://open.spotify.com/track/1Alsp6EVIAHTDorSjPeRuY,https://i.scdn.co/image/ab67616d0000485109b2a48e835ca140138ca49c,https://p.scdn.co/mp3-preview/3bc9653f349c131bc281851bf149cb53c6567e18?cid=18308f0d5b8049c89ee330d9cfa4bc58,3,0
338,恋,back number,2016/12/28,0.367498461,0.662650602,0.293103448,0.092853455,0.717566016,0.857583442,0.601551014,0.501079914,https://open.spotify.com/track/7wmYvSAV5gSkmtXrjuNmiW,https://i.scdn.co/image/ab67616d000048518767a3a986514d6fb5adc2f9,なし,9,0
339,青いベンチ,サスケ,2009/3/18,0.343792809,0.638554217,0.608753316,0.398811479,0.572904707,0.62511137,0.265230814,0.788336933,https://open.spotify.com/track/2cVgkzUdQrb3sAP3w9YwJv,https://i.scdn.co/image/ab67616d0000485182389267912c10cc1306037c,https://p.scdn.co/mp3-preview/ebd58a44def0abe1e712b021ea48f07a061b4d49?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
340,赤い糸 - Album Mix,コブクロ,2007/6/13,0.754120387,0.34939759,0.287798408,0.843556891,0.270952928,0.534644644,0.634475154,0.303455724,https://open.spotify.com/track/4BBxsOtAuMcrQyEdyCjMpZ,https://i.scdn.co/image/ab67616d00004851521bda79f79d869688323b3d,https://p.scdn.co/mp3-preview/5bf7595e43c123bbd41cbe01265ea5890dce3237?cid=18308f0d5b8049c89ee330d9cfa4bc58,11,0
341,My Boo,清水翔太,2017/6/28,0.408482771,0,0.684350133,0.34293894,0.686567164,0.708039202,0.617605116,0.701943844,https://open.spotify.com/track/6lp8NnDQVSQW0osTYSwSkc,https://i.scdn.co/image/ab67616d000048513a0c02f05142d9ba95871587,なし,4,0
342,そばにいるね,青山テルマ,2008/1/23,0.484947997,0.674698795,0.619363395,0.462506174,0.691159587,0.565622644,0.074345781,0.806695464,https://open.spotify.com/track/1Rvh5RimhF3ndpclBmIdeJ,https://i.scdn.co/image/ab67616d00004851a0f3f3f1159c762293fe219a,なし,10,0
343,「アイシテル」,清水翔太,2008/11/26,0.505696707,0,0.557029178,0.054524893,0.54075775,0.618052224,0.070618936,0.563714903,https://open.spotify.com/track/0DVP92yRBbByI8ZQSN9bff,https://i.scdn.co/image/ab67616d00004851b9600423780be9b534188629,なし,1,0
344,夜に駆ける,YOASOBI,2019/12/15,0.384968044,0.891566265,0.618037135,0.002462862,0.865671642,0.692618738,0.441943546,0.805615551,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,https://i.scdn.co/image/ab67616d00004851c5716278abba6a103ad13aa7,https://p.scdn.co/mp3-preview/5ec6d2efbf3a412f1c2a4a8b728bb2ea0653fdb1?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
345,ハルノヒ,あいみょん,2020/9/9,0.542129857,0.710843373,0.514588859,0.291536204,0.633754305,0.882735933,0.272192002,0.518358531,https://open.spotify.com/track/1oNeSCt0CMekCyyLo06kFs,https://i.scdn.co/image/ab67616d000048514cf57a2df30a90a9a3fc39ef,https://p.scdn.co/mp3-preview/811af19a99d148422d17458fbed7de3b1f7e1a0f?cid=18308f0d5b8049c89ee330d9cfa4bc58,1,0
346,前前前世 - movie ver.,RADWIMPS,2016/8/24,0.440400559,0.65060241,0.160477454,0.000406752,0.902411022,0.777739703,0.88179212,0.585313175,https://open.spotify.com/track/23eTkfMmq1LvqiDzeNHdVe,https://i.scdn.co/image/ab67616d00004851c8e53f40aecd020ec460466c,なし,0,0
347,One Love,嵐,2008/6/25,0.44330977,0.638554217,0.461538462,0.209962297,0.939150402,0.832568021,0.242994707,0.708423326,https://open.spotify.com/track/3r6Am8NvUDbuS2Yqv76ivi,https://i.scdn.co/image/ab67616d000048515d21e1c01f9e127efff4e23e,https://p.scdn.co/mp3-preview/92189a3a7dd57ab7a42b5f2959c5ae06c208c28a?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
348,あなたのキスを数えましょう ~You were mine~,JUJU,2014/12/3,0.61780036,0,0.461538462,0.383167168,0.377726751,0.696525255,0.425911497,0.201943844,https://open.spotify.com/track/2YzaZOU7UCEV1IzAC0dQq8,https://i.scdn.co/image/ab67616d00004851d0fa595a56fa6d5f82ee4d59,なし,7,0
349,しるし,Mr.Children,2007/3/14,0.792114345,0.674698795,0.319628647,0.053966168,0.423650976,0.618669043,0.030182299,0.274298056,https://open.spotify.com/track/7dU6ZrD3sT9qyHE5mX5Cjc,https://i.scdn.co/image/ab67616d000048517572e580993c85f6fbadc3aa,https://p.scdn.co/mp3-preview/9032a92e5c7834e8770836b92304ff957b98bcd5?cid=18308f0d5b8049c89ee330d9cfa4bc58,8,0
350,純恋歌,湘南乃風,2006/8/30,0.785878276,0.686746988,0.482758621,0.365287956,0.66934558,0.640874512,0.17556601,0.24838013,https://open.spotify.com/track/1VJVtUutqKTLq0WlT2GkaX,https://i.scdn.co/image/ab67616d0000485182d5e34f3c71f10096199c03,なし,19,0
351,睡蓮花,湘南乃風,2009/4/8,0.799147523,0.65060241,0.415119363,0.279244246,0.982778416,0.845932424,0.633637166,0.335853132,https://open.spotify.com/track/7CgxrGWsDarS8ZvGAQG0jE,https://i.scdn.co/image/ab67616d0000485129442e65424eb85142b0c633,なし,9,0
352,Lifetime Respect,三木道三,2001/7/25,0.582605832,0.590361446,0.659151194,0.044356091,0.619977038,0.497635529,0.735518965,0.842332613,https://open.spotify.com/track/0UsGTyMOK6BumDpikOkJMf,https://i.scdn.co/image/ab67616d000048518b8c0c47b1e28e37c639b5b4,https://p.scdn.co/mp3-preview/e6445d1eb49ffbe7f9a40c810d5115924d5c26d2?cid=18308f0d5b8049c89ee330d9cfa4bc58,4,0
353,やってみよう,WANIMA,2018/1/17,0.167037378,0.710843373,0.515915119,0.003110983,0.907003444,0.855801521,0.437114084,0.68574514,https://open.spotify.com/track/6ahKnsl2tuTCyaBwt45WAz,https://i.scdn.co/image/ab67616d00004851be77ec342dae727a2ce8c7d7,https://p.scdn.co/mp3-preview/4320df50613477cf22661f5c220af5191fdc0e45?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
354,男の勲章 -復活- - 2003セルフカバー,嶋 大輔,2003/7/19,0.202188948,0.43373494,0.061007958,0.426747749,0.939150402,0.841546159,0.810085269,0.543196544,https://open.spotify.com/track/0iwMelVGxIm9vbLo5QupLh,https://i.scdn.co/image/ab67616d0000485157f3757f6d4fcff37c2634f5,https://p.scdn.co/mp3-preview/e6bb4d1c987bfee876164165d673d48839cc7c9d?cid=18308f0d5b8049c89ee330d9cfa4bc58,13,0
355,とんぼ,長渕剛,1988/10/26,0.644816164,0.590361446,0.683023873,0.278126795,0.766934558,0.653964773,0.293935607,0.655507559,https://open.spotify.com/track/0ZoTz6KpGZuCRiZqeC4HnO,https://i.scdn.co/image/ab67616d00004851113bf99b502856659de3b2e2,https://p.scdn.co/mp3-preview/55867d3aa8742b0cfa0b6fcac8ae182ce141993d?cid=18308f0d5b8049c89ee330d9cfa4bc58,18,0
356,乾杯,長渕剛,1980/9/5,0.555432515,0.554216867,0.486737401,0.079779281,0.29391504,0.328764307,0.45386651,0.448164147,https://open.spotify.com/track/1kUg48vrfBkQZr9EPFepM4,https://i.scdn.co/image/ab67616d00004851e732fe93c41cae0f7031eef4,https://p.scdn.co/mp3-preview/ad39bf3cd207e21d6ce98cf28aaa9f727af7c583?cid=18308f0d5b8049c89ee330d9cfa4bc58,15,0
